 basin_id q_mean runoff_ratio slope_fdc baseflow_index stream_elas q5 q95 high_q_freq high_q_dur low_q_freq low_q_dur zero_q_freq hfd_mean
337 07014500 0.08810231 0.18920785 0.5025938 0.59871715 0.5023915 0.06769007 0.075946175 0.052662037 0.02427552 0.06684417 0.044562783 0.0 0.40612477
338 07056000 0.13183345 0.2577119 0.66908646 0.45143837 0.41730604 0.0131433755 0.14167388 0.13888888 0.036520362 0.42825115 0.15656492 0.0 0.3133944
339 07057500 0.12944846 0.28097698 0.47470844 0.7875902 0.35376674 0.19257958 0.098625235 0.014756944 0.01620591 0.0 0.0 0.0 0.3995421
340 07060710 0.07876383 0.14974262 0.38425538 0.3629962 0.3918238 0.018156983 0.07995585 0.16782407 0.03500718 0.4330157 0.06911987 0.0 0.3423011
341 07066000 0.12018332 0.25857782 0.46789744 0.66247684 0.2845093 0.12641466 0.103647195 0.044560183 0.019346591 0.0 0.0 0.0 0.35718372
342 07067000 0.12418948 0.2551036 0.5032653 0.76380783 0.280342 0.15960853 0.097565226 0.017650463 0.01938354 0.0 0.0 0.0 0.37693185
343 07068000 0.13727227 0.2854484 0.41846496 0.80823094 0.35106435 0.22384302 0.097706944 0.012731481 0.01828359 0.0 0.0 0.0 0.38666287
344 07071500 0.09879883 0.20891234 0.50509906 0.85423344 0.3907643 0.12762533 0.06649373 0.011863425 0.020134617 0.0 0.0 0.0 0.4026903
345 07083000 0.12243242 0.41751635 0.5090568 0.67109776 0.2843881 0.04981516 0.16705517 0.21527778 0.14101985 0.3566424 0.21653287 0.0 0.8434459
346 07142300 0.0015267725 0.004761303 0.7844795 0.6877752 0.49686962 0.0 0.00152107 0.04369213 0.03546511 0.3445908 0.18596964 0.13754964 0.5211792
347 07145700 0.05811739 0.16330653 0.1596703 0.17772979 0.4206773 0.0024982712 0.07362445 0.21788195 0.031655125 0.6653587 0.08802412 0.0 0.6359473
348 07148400 0.011813402 0.04275337 0.5786926 0.6021392 0.2816068 0.0010309294 0.012571719 0.07957176 0.029710837 0.23080157 0.07133866 0.0 0.5200343
349 07149000 0.018628543 0.06581438 0.3643002 0.6654141 0.3552104 0.0061648577 0.016545797 0.044270832 0.02328173 0.1339686 0.08594212 0.00226886 0.46651402
350 07151500 0.038260646 0.11613163 0.38281614 0.48369008 0.40596402 0.009567786 0.03601606 0.08738426 0.023140356 0.19871077 0.063737415 0.0 0.55151683
351 07167500 0.08612178 0.21613781 0.27913377 0.23319787 0.45365295 0.00088385725 0.08560039 0.27748844 0.046461787 0.6049608 0.15236048 0.015740216 0.5758443
352 07180500 0.067293495 0.18220715 0.3940945 0.3548589 0.40207484 0.0058592316 0.06084472 0.120659724 0.021453539 0.43007287 0.1379479 0.00950085 0.58729243
353 07184000 0.10044763 0.217959 0.16828954 0.14830291 0.53122324 0.0 0.15353912 0.36689815 0.04612591 0.71440583 0.09525411 0.09259784 0.5329135
354 07195800 0.10400178 0.20949858 0.34540758 0.5936741 0.4026118 0.07653353 0.09051321 0.050057866 0.032225545 0.059697308 0.034994975 0.002836075 0.38265595
355 07196900 0.12373728 0.23604535 0.5918047 0.41428176 0.31225666 0.0072099813 0.12638853 0.13425927 0.025191098 0.420824 0.10147529 0.007090187 0.33199772
356 07197000 0.11829824 0.23058644 0.5619296 0.51061934 0.36711514 0.037439164 0.12079649 0.089699075 0.02814472 0.29764575 0.121927164 0.0 0.33629078
357 07208500 0.021661837 0.09203634 0.36538786 0.6932625 0.47724125 0.013940653 0.02511363 0.098958336 0.14211337 0.08898543 0.028542496 0.0 0.5878649
358 07226500 0.0 0.0 0.0 0.0760799 0.0 0.0 0.00033734358 0.43721065 0.092230245 0.88102585 0.17117071 0.82161087 0.93646246
359 07261000 0.13883898 0.26187122 0.7009423 0.4444 0.42534927 0.00018104987 0.17120963 0.18113425 0.037366115 0.44534752 0.14559439 0.036159955 0.21665707
360 07291000 0.135234 0.223358 0.30636284 0.41889483 0.33813712 0.0863047 0.123309545 0.11487269 0.020231908 0.21034195 0.039511744 0.0 0.2409845
361 07292500 0.13651904 0.22644967 0.3914664 0.5031954 0.51603734 0.104148656 0.13650024 0.08709491 0.019242521 0.069646865 0.037587196 0.0 0.26273608
362 07299670 0.010034481 0.039135884 0.28184626 0.5090255 0.34767705 0.008915588 0.004919948 0.040509257 0.021921039 0.045263454 0.056998424 0.0 0.5901545
363 07301410 0.0037802237 0.014813571 0.6091188 0.7440517 0.31820038 0.0006292087 0.0030971405 0.014467592 0.021607881 0.20207399 0.12723176 0.00042541124 0.38208356
364 07301500 0.0043886695 0.016934799 0.623147 0.6039919 0.38613886 0.0 0.003996094 0.041377313 0.028090244 0.2701794 0.11777049 0.053743616 0.44075558
365 07315200 0.014631522 0.04513114 0.018615747 0.07992073 0.6401273 0.0 0.007940698 0.6359954 0.20830756 0.8765415 0.21440583 0.43150878 0.48483112
366 07315700 0.03652224 0.10231118 0.17758124 0.17198873 0.49182945 0.0 0.050393123 0.3726852 0.06626417 0.7163678 0.12685677 0.08238798 0.52919286
367 07335700 0.21809481 0.3649079 0.66186255 0.35762227 0.376514 0.0 0.22790664 0.14033565 0.026871338 0.435398 0.11130475 0.10110607 0.24212939
368 07340300 0.19730194 0.31868476 0.47761464 0.374109 0.40084672 0.0481628 0.22491822 0.14467593 0.024443306 0.3908352 0.070682965 0.0 0.2146537
369 07346045 0.09253435 0.18204415 0.8550611 0.5515296 0.48336348 0.0 0.10878827 0.10879629 0.06154972 0.37191704 0.14876682 0.054736245 0.26473957
370 07362100 0.10930608 0.20247059 0.48783165 0.37247688 0.52917624 0.0030386809 0.14822134 0.3090278 0.07849393 0.51387334 0.100412026 0.00907544 0.30022895
371 07375000 0.15887125 0.24327524 0.27005568 0.52168626 0.40543917 0.14161743 0.16504808 0.09172454 0.0278443 0.030689463 0.04536703 0.0 0.2870635
372 08013000 0.15189378 0.2484019 0.50235814 0.3893177 0.4181354 0.020276882 0.20506552 0.354456 0.11508545 0.517657 0.11733557 0.0 0.15884374
373 08014500 0.1464849 0.23121254 0.4475447 0.5517526 0.40063906 0.09817509 0.15188897 0.083043985 0.049217947 0.10678251 0.07118834 0.0 0.18059532
374 08023080 0.11163284 0.19558516 0.18803546 0.1900194 0.4828409 0.0 0.19001645 0.3828125 0.05373539 0.6987108 0.10465271 0.14846852 0.20148826
375 08029500 0.118158184 0.19813192 0.39531144 0.5382926 0.38159353 0.090784915 0.114859655 0.07696759 0.020675167 0.060117718 0.037851892 0.0 0.2032055
376 08066200 0.09502626 0.17540596 0.21423872 0.19272251 0.51344 0.00415628 0.10571827 0.2427662 0.02962257 0.63943386 0.076283336 0.00340329 0.1262164
377 08066300 0.095290095 0.1686285 0.4423533 0.47767535 0.4562374 0.042085588 0.11783891 0.13831018 0.043397337 0.29316145 0.07222818 0.0 0.18860903
378 08070000 0.08214294 0.15856805 0.30443633 0.32122928 0.5298176 0.019193362 0.11428436 0.21759258 0.045643613 0.49341372 0.092685446 0.0 0.12850599
379 08079600 0.0017959434 0.008654492 0.004039534 0.03786454 0.38059235 0.0 0.001648616 0.9299768 0.1564138 0.88354826 0.112091936 0.5801191 0.7326846
380 08082700 0.0068352567 0.025391875 0.0 0.04018748 0.5697668 0.0 0.0026408278 0.594618 0.15206915 0.9159193 0.21777102 0.74446964 0.7352604
381 08086212 0.008782399 0.031458437 0.060837824 0.13415976 0.53437006 0.0 0.005327533 0.48350695 0.14328083 0.82623315 0.21946819 0.28020418 0.6073268
382 08086290 0.010099334 0.03422739 0.011079861 0.065241545 0.4665503 0.0 0.0054342723 0.5653935 0.1166348 0.88186663 0.17741695 0.3302609 0.6568403
383 08101000 0.02786622 0.08120357 0.29779017 0.3532165 0.5911993 0.0 0.028691465 0.3480903 0.08607378 0.62682176 0.15222815 0.079551905 0.48425868
384 08103900 0.03367426 0.09647305 0.3236433 0.45339727 0.50015324 0.0 0.04202456 0.6475694 0.23474969 0.6434978 0.21449925 0.39931935 0.4693761
385 08104900 0.039579317 0.11020331 0.5429001 0.4639316 0.55727476 0.00044170936 0.03968015 0.3052662 0.087678134 0.5409193 0.16275446 0.007090187 0.45964512
386 08109700 0.030120702 0.07958385 0.20531423 0.27314508 0.5269509 0.0 0.034129508 0.19386573 0.056997165 0.5742713 0.10276433 0.079126485 0.22581567
387 08150800 0.009395292 0.030295774 0.278686 0.35996455 0.5247435 0.00018096625 0.00714452 0.14699073 0.06533811 0.5217208 0.086529315 0.015173 0.37578705
388 08158700 0.043344673 0.11876988 0.48925906 0.5324635 0.46435982 0.0 0.05473025 0.5144676 0.27055502 0.5913677 0.3866635 0.13712423 0.34074956
389 08158810 0.050712004 0.14236076 0.44088963 0.49226934 0.522883 0.0 0.062890716 0.4791667 0.2710807 0.59389013 0.2692302 0.22546795 0.45993125
390 08164000 0.062410045 0.14977129 0.1896903 0.20716447 0.5543402 0.0014725336 0.07016217 0.22627313 0.042243406 0.6558296 0.12669435 0.00113443 0.3995421
391 08164300 0.046542913 0.11451723 0.18013829 0.18187995 0.52068245 0.00028105662 0.03479126 0.20630787 0.03566301 0.6769899 0.13152947 0.012336926 0.2641671
392 08164600 0.063953884 0.14496276 0.08995381 0.12433803 0.5855547 0.0 0.05905293 0.3515625 0.080041386 0.78909755 0.14741382 0.0757232 0.44762447
393 08165300 0.020388622 0.06361913 0.33709902 0.79468316 0.3368872 0.030083258 0.010582261 0.010706019 0.017380252 0.0009809417 0.016676009 0.0 0.30452204
394 08171300 0.04353905 0.11945987 0.50012594 0.5339666 0.48750386 0.0 0.04630458 0.19589119 0.10756276 0.45880046 0.23635174 0.17682926 0.36462507
395 08175000 0.025723165 0.07418656 0.09055854 0.15070543 0.477924 0.0006741956 0.03141482 0.30613425 0.0680391 0.79049885 0.1544653 0.0058139535 0.49542075
396 08176900 0.024083005 0.067140654 0.17188449 0.1972274 0.4841978 0.0 0.017582117 0.23350693 0.06555474 0.6869395 0.23832594 0.06168463 0.52947915
397 08189500 0.021543885 0.06299937 0.123218246 0.18927379 0.42468894 0.00026223328 0.01581048 0.19097222 0.05992101 0.72701794 0.18175448 0.0024106638 0.35088727
398 08190000 0.02680108 0.09831181 0.39545262 0.6596521 0.31537503 0.01491706 0.022377672 0.047164347 0.04295225 0.110986546 0.11792321 0.0 0.35546646
399 08190500 0.004699055 0.017058274 0.04584679 0.15550083 0.37376788 0.0 0.0029919127 0.36747685 0.35182062 0.8493554 0.7804887 0.083238795 0.26702917
400 08194200 0.0069957124 0.034985732 0.00033641508 0.040812656 0.31405944 0.0 0.0037673737 0.76938653 0.20969109 0.9052691 0.23676267 0.65882015 1.0
401 08195000 0.037042268 0.11784324 0.38942915 0.70717627 0.2786174 0.024529148 0.032529503 0.0396412 0.037003495 0.08548207 0.08073306 0.0 0.4499141
402 08196000 0.027722504 0.09327298 0.4223471 0.5521023 0.32564336 0.0049369284 0.026527217 0.09924768 0.066174135 0.2909193 0.13366562 0.0 0.42072123
403 08198500 0.016635315 0.05101499 0.071762845 0.3170501 0.41188857 0.0005171064 0.01633124 0.24623841 0.20895804 0.8588846 0.56157833 0.0032614863 0.48511735
404 08200000 0.052057233 0.15337712 0.44748616 0.47348094 0.38925546 0.00028350772 0.048463218 0.16608797 0.084951535 0.48262334 0.24131167 0.03970505 0.3259874
405 08202700 0.0054623573 0.015882358 0.0 0.0 0.41616383 0.0 0.0 0.073206015 0.08541866 1.0 1.0 1.0 0.739758
406 08267500 0.09037472 0.38280708 0.42068616 0.7788837 0.44910267 0.083849825 0.10384875 0.07060185 0.14645341 0.02102018 0.014585431 0.0 0.69605035
407 08269000 0.041211735 0.18921112 0.3513694 0.7018281 0.37373117 0.024717903 0.054633036 0.1322338 0.159271 0.12864351 0.044631418 0.0 0.6156268
408 08271000 0.11611203 0.48766294 0.43256065 0.77875966 0.33350652 0.10142247 0.13000466 0.052372687 0.1504241 0.030128924 0.032011982 0.0 0.69605035
409 08324000 0.014117245 0.0648029 0.27836573 0.7198073 0.22101665 0.011693301 0.018588215 0.11516203 0.10487728 0.04204036 0.01809332 0.0 0.49914137
410 08377900 0.065126374 0.22587913 0.46052632 0.60659677 0.35433802 0.03193024 0.08572884 0.1267361 0.14339775 0.20936099 0.059817422 0.0 0.7120778
411 08378500 0.06021074 0.21808244 0.4655155 0.6872851 0.3516065 0.043081485 0.07393049 0.10040509 0.14419106 0.082679376 0.036507774 0.0 0.68460214
412 08380500 0.029020434 0.117176436 0.47762185 0.6216844 0.4033768 0.014263277 0.032535013 0.08940972 0.0606985 0.16858184 0.058487576 0.0 0.6717229
413 09034900 0.16860603 0.46311176 0.41708925 0.58703756 0.24273464 0.04512755 0.27024153 0.3298611 0.28643003 0.48038116 0.39836487 0.0 0.8460218
414 09035800 0.09590686 0.27673286 0.31892183 0.6800672 0.2819655 0.07916571 0.13408196 0.17534721 0.2257651 0.04918722 0.05226142 0.0 0.8048082
415 09035900 0.11668321 0.34682706 0.2874012 0.68690425 0.2797982 0.096958555 0.16363098 0.17158565 0.18843344 0.040919285 0.07729197 0.0 0.80337715
416 09047700 0.068747394 0.23994401 0.30065435 0.7412228 0.3635456 0.06848863 0.081561305 0.06944444 0.12964728 0.005325112 0.025864828 0.0 0.7152261
417 09065500 0.19797145 0.54745674 0.35575244 0.5938893 0.30274665 0.05875147 0.31344587 0.3214699 0.30007944 0.45992157 0.24433331 0.0 0.8048082
418 09066000 0.12573409 0.39347443 0.1921712 0.56372935 0.33889464 0.062259983 0.2159067 0.25752315 0.38462025 0.33422086 0.092386246 0.0 0.7598741
419 09066200 0.17684144 0.4740097 0.34364522 0.56395686 0.24765594 0.04825284 0.29516602 0.33940974 0.29472145 0.5056054 0.19315262 0.0 0.7773326
420 09066300 0.08658156 0.24305327 0.25187045 0.52363 0.32963026 0.014951823 0.15854846 0.33304396 0.44411913 0.53615475 0.16276124 0.0015598412 0.80394965
421 09081600 0.16897808 0.448075 0.4471904 0.68267673 0.31297 0.09322674 0.22914791 0.22598378 0.17220157 0.24775787 0.061487347 0.0 0.780767
422 09210500 0.038254645 0.19660023 0.3577546 0.76551235 0.34417132 0.03799514 0.04575419 0.075520836 0.10845494 0.0121917045 0.019738948 0.0 0.6659988
423 09223000 0.05856049 0.23964791 0.27560568 0.6165809 0.39709276 0.024227478 0.08747887 0.2445023 0.1984637 0.33786437 0.08572677 0.0 0.7017744
424 09306242 0.002982566 0.016291283 0.39678326 0.7722928 0.4377617 0.0017227615 0.003563908 0.09375 0.23336512 0.12514015 0.08864093 0.0 0.4868346
425 09312600 0.027727712 0.12382495 0.25964817 0.56705606 0.61391795 0.008782678 0.041344054 0.23640046 0.26747936 0.45683858 0.13506532 0.0035450936 0.5981683
426 09352900 0.1897997 0.5344128 0.63369584 0.67068946 0.30102617 0.08579734 0.23369192 0.11111111 0.06585259 0.26527467 0.11134986 0.0 0.74957067
427 09378630 0.021281742 0.09502695 0.06762823 0.55745643 0.71683216 0.0 0.042064033 0.5040509 0.3840911 0.7767657 0.5178438 0.39818493 0.5575272
428 09386900 0.005561717 0.03231443 0.035725806 0.24079552 0.636345 0.0 0.0070684114 0.34230325 0.0912933 0.851037 0.1995535 0.16945548 0.4135661
429 09404450 0.017954117 0.09417452 0.49151865 0.8786153 0.28328916 0.02352899 0.012752239 0.021701388 0.115756504 0.0 0.0 0.0 0.27819115
430 09430500 0.00883789 0.04830606 0.32901675 0.6538732 0.41153163 0.005879346 0.009602138 0.06857639 0.052255794 0.089405835 0.057354685 0.0 0.37693185
431 09430600 0.03989682 0.17806062 0.42652068 0.46908963 0.48657006 0.0 0.05246945 0.3081597 0.13379298 0.5262052 0.107776955 0.0948667 0.39095595
432 09480000 0.0028827155 0.013630408 0.21424943 0.3572941 0.2152272 0.0 0.0025225983 0.1712963 0.084157005 0.53615475 0.14583407 0.060408395 0.5681168
433 09492400 0.05967187 0.23847926 0.395236 0.7315437 0.33766913 0.053978205 0.070236094 0.078125 0.0711479 0.02508408 0.021868173 0.0 0.5704064
434 09494000 0.02521334 0.10403298 0.39586478 0.7094753 0.4275089 0.010533949 0.031585246 0.16030093 0.09812103 0.19829036 0.054369938 0.0 0.4834001
435 09497980 0.013336961 0.056817226 0.12888974 0.4542246 0.44156405 0.005661526 0.014551913 0.17158565 0.08320437 0.44128364 0.10002429 0.0 0.2913566
436 09505350 0.02388059 0.10575087 0.0 0.2622394 0.43587908 0.0 0.03886228 0.6423611 0.23514459 0.8536996 0.26387078 0.721072 0.43388668
437 09505800 0.021598322 0.08599562 0.045180164 0.5086624 0.3647503 0.022969594 0.022833463 0.120659724 0.0715118 0.0 0.0 0.0 0.29450485
438 09508300 0.03793946 0.1750906 0.048918717 0.19694068 0.52024597 0.0 0.03968826 0.4189815 0.17004462 0.80577356 0.28243607 0.26956892 0.24127072
439 09510200 0.015175421 0.08778783 0.039160162 0.28228915 0.44323203 0.0 0.01677823 0.71585643 0.2672895 0.7976458 0.29161242 0.18391946 0.46451056
440 09512280 0.009223286 0.055367 0.08379525 0.1945173 0.44281843 0.0 0.0048082923 0.99334484 0.41674075 0.810398 0.24383655 0.5490641 0.22867772
441 09513780 0.01597339 0.09625075 0.007353607 0.16746436 0.52015173 0.0 0.0103989635 0.7702547 0.47147685 0.8469732 0.34282243 0.65839475 0.36147678
442 10172700 0.011728472 0.059677996 0.35937515 0.9875012 0.24256815 0.02019866 0.007587336 0.0069444445 0.028810509 0.00014013454 0.004764574 0.0 0.42501432
443 10172800 0.14082251 0.5152925 0.4704 0.8141724 0.30907807 0.1549385 0.15281951 0.038773146 0.05170457 0.0 0.0 0.0 0.6980538
444 10205030 0.025534254 0.10952814 0.35034096 0.7902846 0.32718474 0.03298114 0.025708174 0.037037037 0.07682802 0.0025224215 0.042881165 0.0 0.6682885
445 10234500 0.048832353 0.19450316 0.34191117 0.78986025 0.36692995 0.06401255 0.0484625 0.059317127 0.17036983 0.0 0.0 0.0 0.68660563
446 10242000 0.041363746 0.25801933 0.2809203 0.6432856 0.34044862 0.033841874 0.049374975 0.12760416 0.1108032 0.04512332 0.030683856 0.0 0.61734396
447 10244950 0.046674803 0.2515307 0.32282478 0.9398796 0.30584806 0.07513256 0.038175322 0.011574074 0.2160788 0.0 0.0 0.0 0.604751
448 10249300 0.033718474 0.37514627 0.3215216 0.70861346 0.2970276 0.018892186 0.044421993 0.12702547 0.2258538 0.14251682 0.07454725 0.0 0.62850606
449 10258500 0.004384392 0.038950466 0.0 0.3309443 0.33531213 0.0 0.0044575543 0.7054398 0.4115626 0.828055 0.43990418 0.69015884 0.16773288
450 10259000 0.02925046 0.19906585 0.41333103 0.8077474 0.22306588 0.018417561 0.025335282 0.037905093 0.05897151 0.07707399 0.063915014 0.0 0.2146537
451 10259200 0.006030198 0.06740205 0.059607178 0.29950243 0.32097626 0.0 0.0052482104 0.7349537 0.5380786 0.8098375 0.55068946 0.5143222 0.31905824
452 10263500 0.07814422 0.42084864 0.37382752 0.7550583 0.34570518 0.027148955 0.10475238 0.15393518 0.16904989 0.288537 0.16627555 0.0 0.33485976
453 10316500 0.17393562 0.55916375 0.27405825 0.57321745 0.3381533 0.045166362 0.2908231 0.379919 0.44329917 0.5815583 0.28247115 0.0 0.7601603
454 10329500 0.018266004 0.09516003 0.34558946 0.6813416 0.40355158 0.011986677 0.024328182 0.17534721 0.12353184 0.1825953 0.08062649 0.0 0.51974815
455 10336645 0.2017447 0.42358708 0.5105028 0.5602982 0.3014989 0.034488697 0.3060147 0.3833912 0.17673112 0.53671527 0.29915276 0.0 0.5867201
456 10336660 0.28643188 0.54524547 0.623911 0.61416805 0.3021678 0.05078472 0.40254283 0.35243055 0.18276665 0.4998599 0.3332399 0.0 0.627075
457 10343500 0.09784104 0.26990882 0.3728423 0.6620054 0.36716294 0.05483277 0.13094608 0.1646412 0.1617748 0.21692826 0.13916151 0.0 0.5466514
458 10396000 0.05680527 0.25865698 0.42504883 0.7389554 0.30988795 0.055321082 0.061180655 0.08391204 0.049732424 0.02536435 0.017599752 0.0 0.6096165
459 11098000 0.067720234 0.24427244 0.26604506 0.44799608 0.3880953 0.0022328822 0.07954121 0.2601273 0.13875346 0.5982343 0.2511107 0.0029778788 0.1963366
460 11124500 0.036732793 0.12616268 0.28913516 0.4870645 0.35188138 0.0 0.04777895 0.37528935 0.23750357 0.637472 0.35531223 0.2718378 0.20721234
461 11141280 0.04488394 0.16858937 0.3253912 0.6689587 0.3556544 0.02241636 0.05125451 0.114004634 0.08346573 0.1935258 0.13159753 0.0 0.20492275
462 11143000 0.20835671 0.52186334 0.4260119 0.59763265 0.36866695 0.061902247 0.27147266 0.20601851 0.09049889 0.34893498 0.12895423 0.0 0.18059532
463 11148900 0.102396406 0.31743282 0.21421868 0.33643028 0.40175933 0.0 0.13818218 0.5989583 0.3337934 0.6879204 0.43313506 0.3603233 0.14052664
464 11151300 0.0063450164 0.033346154 0.15042782 0.32445616 0.4600479 5.3081134e-05 0.0067005707 0.28096065 0.116562515 0.71314466 0.27243727 0.012336926 0.13852316
465 11162500 0.09064434 0.238258 0.30286378 0.44755882 0.4319934 0.010185141 0.12083935 0.26157406 0.09966084 0.54974777 0.16992202 0.0 0.1365197
466 11176400 0.026061384 0.12505259 0.17064552 0.31737763 0.5028003 0.0 0.033614744 0.6261574 0.30762798 0.72183293 0.31873143 0.43547928 0.1525472
467 11180500 0.028596532 0.13615848 0.047704197 0.34962764 0.52430975 0.0 0.04426579 0.8217592 0.17839064 0.7490191 0.25466648 0.63315374 0.14453349
468 11180960 0.048110396 0.2082232 0.2137007 0.37781814 0.47101074 0.0 0.07148367 0.6270254 0.22511671 0.68539804 0.21379386 0.32629043 0.14997137
469 11224500 0.006212548 0.033340234 0.10196765 0.37859657 0.70525074 0.0 0.008701455 0.85445595 0.6380807 0.76709646 0.3892728 0.49163356 0.24127072
470 11230500 0.17707087 0.6241893 0.4586608 0.652283 0.24671379 0.042432386 0.24816875 0.20486112 0.11767984 0.3251121 0.11885818 0.0 0.74957067
471 11237500 0.19350314 0.46924645 0.4385742 0.5463515 0.3330898 0.0032045364 0.30182517 0.49450228 0.40138984 0.59501123 0.32111716 0.0002836075 0.61219233
472 11253310 0.006378476 0.03848157 0.18583064 0.4197015 0.49325842 0.0 0.008299966 0.8067129 0.4495729 0.7010931 0.38447037 0.4880885 0.21751575
473 11264500 0.19996348 0.5382395 0.64922035 0.63396204 0.27581164 0.01422901 0.2859076 0.24218749 0.13496862 0.4184417 0.22582567 0.0 0.68259877
474 11266500 0.2008152 0.5216143 0.6794334 0.64676 0.2887108 0.02058829 0.27967888 0.2416088 0.14789 0.42769063 0.27436754 0.0 0.6519748
475 11274500 0.012676481 0.07459153 0.0 0.2538786 0.6331581 0.0 0.013046338 0.5998264 0.7998774 0.82357067 0.7179846 0.7419172 0.17987221
476 11274630 0.010171735 0.057143845 0.23053274 0.4029845 0.705968 0.0 0.012717542 0.8382523 0.66593647 0.6799328 0.40557393 0.44398752 0.19261588
477 11284400 0.054395452 0.13550997 0.20089541 0.2925231 0.4283395 0.0 0.06451007 0.5813078 0.24387771 0.69899106 0.26406327 0.3788996 0.18975383
478 11381500 0.22805521 0.46919346 0.592017 0.7747251 0.2527827 0.25997782 0.18648356 0.02488426 0.018582778 0.0 0.0 0.0 0.30967367
479 11383500 0.15227467 0.3056476 0.48337412 0.70332015 0.31738487 0.1345779 0.15385468 0.073784724 0.034012403 0.028026907 0.11911435 0.0 0.24527757
480 11451100 0.18691988 0.44813478 0.40928394 0.4432122 0.3646369 0.00019516211 0.25772482 0.40943286 0.16438253 0.5952915 0.31138322 0.044668183 0.12764741
481 11468500 0.18355347 0.36316872 0.38372236 0.43484607 0.38164687 0.012173032 0.27659056 0.33680555 0.10841195 0.55829597 0.24976398 0.0 0.12707497
482 11473900 0.1898407 0.368356 0.8376466 0.5506584 0.33060178 0.0030922676 0.2311262 0.30787036 0.07663595 0.5044843 0.25600696 0.0 0.18174013
483 11475560 0.37591064 0.5164556 0.5239248 0.49466515 0.29838338 0.042063497 0.4937099 0.28327546 0.097037226 0.49929932 0.22634903 0.0 0.13279907
484 11476600 0.36876664 0.5415892 0.5673788 0.4985462 0.31763524 0.009829452 0.52013165 0.3408565 0.12237541 0.5203195 0.2491671 0.0 0.11276472
485 11478500 0.35139078 0.54818 0.7062945 0.48231885 0.2797625 0.011104887 0.4567707 0.31278935 0.06673748 0.50896865 0.23385043 0.0 0.11161992
486 11480390 0.23617284 0.4188925 0.5297252 0.45641038 0.37065426 0.0 0.32901093 0.42679396 0.14102489 0.5619395 0.26909778 0.17980714 0.1250715
487 11481200 0.30507153 0.49628758 0.6187649 0.49601018 0.3012471 0.037332065 0.39892536 0.22945602 0.043270327 0.4512332 0.15496898 0.0 0.113050945
488 11482500 0.3221547 0.4992428 0.8059242 0.56174517 0.26610392 0.013067496 0.40801874 0.19184028 0.050801504 0.4491312 0.221311 0.0 0.13623357
489 11522500 0.22430125 0.50810605 1.0 0.7307204 0.30717394 0.06864199 0.20855218 0.030671297 0.027932137 0.31067824 0.15090087 0.0 0.31425297
490 11523200 0.27342996 0.6629942 0.89145684 0.65993506 0.28494197 0.07640562 0.31285313 0.14525463 0.066141196 0.39097536 0.16411309 0.0 0.44476244
491 11528700 0.16327526 0.31197134 0.71852076 0.61841697 0.36690307 0.01732424 0.19720308 0.21209492 0.089991905 0.4516536 0.25593704 0.0 0.19433312
492 11532500 0.55631226 0.7078861 0.8253658 0.5911288 0.293932 0.14769779 0.62376034 0.09722222 0.028583653 0.37528026 0.2162632 0.0 0.1090441
493 12010000 0.7427098 0.6654034 0.7079143 0.5652454 0.2657637 0.20578681 0.8437035 0.07986111 0.025705928 0.2938621 0.11101457 0.0 0.0
494 12013500 0.47989708 0.49517614 0.7779458 0.5607248 0.294982 0.08365615 0.56244814 0.09519676 0.032313604 0.35720292 0.1537329 0.0 0.01602745
495 12020000 0.5093179 0.48167178 0.7071925 0.5259445 0.33370528 0.08572862 0.5849135 0.111689806 0.030664125 0.3689742 0.15298931 0.0 0.003720629
496 12025700 0.49885798 0.6963115 0.7250982 0.6177214 0.22705773 0.20510536 0.5373043 0.047164347 0.022013027 0.2575673 0.118341714 0.0 0.07355466
497 12035000 0.69701076 0.70869315 0.738168 0.6325148 0.26894212 0.3131999 0.7161246 0.059317127 0.02283307 0.25378364 0.15137972 0.0 0.013737801
498 12040500 1.0 0.87183166 0.5631967 0.57801235 0.24075785 0.4375289 1.0 0.052083332 0.018880673 0.17909195 0.06919461 0.0 0.023182573
499 12041200 0.989345 0.9035748 0.42505035 0.69875157 0.16913614 1.0 0.802026 0.020543981 0.014751534 0.021860987 0.028587444 0.0 0.09273038
500 12048000 0.24063756 0.35696808 0.5776494 0.76412994 0.22750035 0.25907508 0.18454584 0.0066550924 0.012424531 0.005184978 0.025184177 0.0 0.42759013
501 12054000 0.60883075 0.75723994 0.58027923 0.6749436 0.24929792 0.3878665 0.51508856 0.01880787 0.015266438 0.09963565 0.06273356 0.0 0.21293645
502 12056500 0.8984209 0.91335475 0.5560924 0.6494534 0.20261827 0.40502456 0.80574155 0.023148147 0.016621446 0.14924328 0.08054399 0.0 0.12879221
503 12073500 0.17484063 0.30870003 0.36826432 0.7374018 0.3282522 0.22663748 0.15703076 0.043402776 0.02700985 0.0 0.0 0.0 0.12163709
504 12082500 0.56627846 0.5692383 0.45128167 0.7809389 0.22563261 0.7350725 0.38228297 0.007233796 0.016881157 0.0057455157 0.021705281 0.0 0.36605608
505 12092000 0.5592081 0.54555917 0.47525916 0.78191936 0.16201714 0.7832473 0.35753703 0.0034722222 0.014405254 0.0018217489 0.012387892 0.0 0.47223812
506 12114500 0.5943947 0.5826808 0.76652604 0.6691055 0.24901628 0.3183201 0.5231146 0.015046296 0.018122738 0.17390695 0.085693285 0.0 0.32913566
