 basin_huc basin__id basin_name encoded_feature-0 encoded_feature-1 encoded_feature-2 encoded_feature-3 encoded_feature-4 encoded_feature-5 encoded_feature-6 encoded_feature-7 encoded_feature-8 encoded_feature-9 encoded_feature-10 encoded_feature-11 encoded_feature-12 encoded_feature-13 encoded_feature-14 encoded_feature-15 encoded_feature-16 encoded_feature-17 encoded_feature-18 encoded_feature-19 encoded_feature-20 encoded_feature-21 encoded_feature-22 encoded_feature-23 encoded_feature-24 encoded_feature-25 encoded_feature-26
286 10 06332515 "                    BEAR DEN CREEK NR MANDAREE, ND" 0.1991278 0.25762248 0.34223717 0.35365453 0.35728574 0.049035132 0.047294382 0.32532114 0.3050218 0.95664316 0.010127405 0.06773339 0.31593165 0.921802 0.49785453 0.9874894 0.96393645 0.9915878 0.9545266 0.9534643 0.93369937 0.93083245 0.627857 0.23363023 0.7483492 0.48050597 0.49581578
287 10 06339100 "                        KNIFE RIVER AT MANNING, ND" 0.20692116 0.26492167 0.3450321 0.36178502 0.38705188 0.05564557 0.055831525 0.35871974 0.25419027 0.9472138 0.008558658 0.056828607 0.21864448 0.91239154 0.5344249 0.9863131 0.9551522 0.98886895 0.9553496 0.95235753 0.94312453 0.9253547 0.60504526 0.19597869 0.71103 0.5727159 0.46666726
288 10 06339500 "                  KNIFE RIVER NR GOLDEN VALLEY, ND" 0.24417111 0.2368474 0.33154342 0.36102495 0.36305922 0.053364508 0.04514447 0.24924803 0.298626 0.96530205 0.013479019 0.04986968 0.26157236 0.9505118 0.52505 0.9877672 0.97408617 0.9925363 0.95923686 0.95156014 0.92103106 0.9198273 0.6690313 0.22131605 0.6567226 0.3731828 0.56714624
289 10 06344600 "                     GREEN RIVER NR NEW HRADEC, ND" 0.19339186 0.33027166 0.36962378 0.37187883 0.4815068 0.08089466 0.06765077 0.40594637 0.23738375 0.9372139 0.017027581 0.06502293 0.2275963 0.8791937 0.555735 0.98036915 0.9419247 0.9847572 0.9395883 0.9393776 0.9286608 0.9142672 0.56428146 0.1661803 0.6695074 0.57633597 0.4684974
290 10 06350000 "                    CANNONBALL RIVER AT REGENT, ND" 0.2967364 0.2545006 0.3191589 0.39077845 0.40092555 0.06673089 0.05187731 0.28366154 0.24061608 0.9681723 0.0151549345 0.052462764 0.1634954 0.9501629 0.6171992 0.9828621 0.97466516 0.9917719 0.956751 0.9478622 0.90398866 0.90979505 0.71672267 0.18851228 0.5516959 0.421492 0.6444364
291 10 06352000 "                         CEDAR CREEK NR HAYNES, ND" 0.31537342 0.22658588 0.2899199 0.36449134 0.3630836 0.058042683 0.041566513 0.23958568 0.25075942 0.9715025 0.014066895 0.05049796 0.21516803 0.95863485 0.5878798 0.9862373 0.97936183 0.99347043 0.9621666 0.95371413 0.91171396 0.91565424 0.73354936 0.18414174 0.57304 0.3633215 0.6314447
292 10 06353000 "                        CEDAR CREEK NR RALEIGH, ND" 0.31506988 0.18390144 0.27548525 0.33823237 0.3114949 0.050448142 0.036143474 0.20510775 0.29124075 0.97363347 0.015005886 0.047297068 0.30817887 0.9653087 0.5401298 0.9890956 0.983201 0.99454236 0.96574634 0.9558312 0.90529054 0.9164749 0.73559505 0.21028802 0.61545235 0.27254432 0.60955817
293 10 06354000 "                    CANNONBALL RIVER AT BREIEN, ND" 0.3380428 0.1634856 0.27123532 0.34626848 0.28648496 0.049642153 0.037840728 0.21037042 0.2952844 0.973102 0.013836555 0.048425287 0.29296672 0.9650745 0.5549795 0.9883476 0.98317057 0.99395037 0.96527016 0.9564737 0.9070085 0.9181796 0.7388522 0.21886887 0.6004744 0.27416968 0.6025071
294 10 06360500 "                       MOREAU R NEAR WHITEHORSE SD" 0.349712 0.11045133 0.2376902 0.33028734 0.22986075 0.051227346 0.035817917 0.26371393 0.24401549 0.9734196 0.011077174 0.045583785 0.23263134 0.9681457 0.563019 0.98977983 0.98558146 0.9940269 0.97402567 0.9603855 0.9173673 0.90147537 0.79824924 0.1941649 0.577679 0.2173211 0.4672219
295 10 06404000 "                        BATTLE CR NEAR KEYSTONE SD" 0.3599118 0.13122287 0.12581374 0.1778061 0.10876982 0.10984581 0.04267658 0.51296335 0.108888865 0.9495465 0.07700151 0.08753594 0.28128448 0.9534366 0.6997655 0.9712957 0.9788482 0.98284644 0.9814995 0.95309454 0.83624595 0.5258627 0.9134367 0.12541632 0.32652453 0.36688948 0.07672071
296 10 06406000 "                           BATTLE CR AT HERMOSA SD" 0.19216074 0.27289444 0.2459743 0.24015988 0.31316978 0.1290397 0.073370606 0.33941117 0.18707557 0.92312676 0.07973893 0.08196558 0.5015752 0.9365312 0.5044158 0.97343653 0.96619374 0.98515654 0.95661396 0.89974606 0.7900863 0.6906678 0.7440571 0.14000477 0.49616757 0.25428045 0.23850918
297 10 06409000 "   CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD" 0.11827871 0.5677664 0.39866963 0.20665301 0.5532151 0.16149348 0.12783763 0.20831938 0.2788539 0.8447013 0.21169639 0.08547358 0.72198105 0.9248181 0.3061358 0.97293913 0.9520733 0.9801398 0.91501194 0.769002 0.73755443 0.60534525 0.5640047 0.14723791 0.65104663 0.186241 0.32618833
298 10 06431500 "                      SPEARFISH CR AT SPEARFISH SD" 0.05607582 0.6531873 0.4461326 0.16561547 0.5920275 0.25306132 0.19752584 0.14722747 0.27182925 0.68671995 0.32031345 0.101921074 0.7353936 0.91257495 0.16971241 0.9621145 0.9449247 0.97165257 0.8864373 0.6772295 0.69653594 0.39393863 0.626913 0.07808429 0.6501356 0.13229351 0.20391472
299 10 06447000 "                            WHITE R NEAR KADOKA SD" 0.14591056 0.32475266 0.31985396 0.2616524 0.4291316 0.098474465 0.056276523 0.2870415 0.22727321 0.95174885 0.08769144 0.07186211 0.43598077 0.9363523 0.44123954 0.9805447 0.97199875 0.9892671 0.95601696 0.912974 0.8240717 0.82570827 0.7153472 0.2033466 0.6191454 0.22386973 0.31550658
300 10 06447500 "                     LITTLE WHITE R NEAR MARTIN SD" 0.10905174 0.40981162 0.35760534 0.22652768 0.4738601 0.07646696 0.04036409 0.22634944 0.27797776 0.9546613 0.07080924 0.066390686 0.5836161 0.9527731 0.36201966 0.9879423 0.97523457 0.9934853 0.95192343 0.9237787 0.8683692 0.85927373 0.64956474 0.19810966 0.72452444 0.21767253 0.39517832
301 10 06450500 "               LITTLE WHITE R BELOW WHITE RIVER SD" 0.13126779 0.3305334 0.32527575 0.20699471 0.39760378 0.07477753 0.04384151 0.24314743 0.24858437 0.95208645 0.06676338 0.063957065 0.5717121 0.95822626 0.3865175 0.9876331 0.9781779 0.9924327 0.95912576 0.92284894 0.8697359 0.8262514 0.6725365 0.18704084 0.69588286 0.1897416 0.31099048
302 10 06452000 "                            WHITE R NEAR OACOMA SD" 0.18769334 0.20132479 0.2705261 0.24791041 0.31625503 0.07585988 0.043960635 0.31315115 0.20360547 0.9587282 0.05168757 0.062049896 0.3897475 0.95527804 0.47242177 0.9844057 0.9788502 0.9901232 0.9671958 0.9389429 0.86882234 0.8352194 0.7491259 0.19363764 0.5934641 0.1933664 0.23816745
303 10 06453600 "                      PONCA CREEK AT VERDEL, NEBR." 0.23575172 0.24845606 0.3614973 0.3739838 0.4523435 0.13744806 0.09687777 0.27906314 0.30667225 0.90187633 0.09585842 0.08262884 0.4994693 0.8895375 0.4167499 0.9603505 0.9430175 0.9693989 0.9062641 0.8726427 0.8171321 0.8449831 0.5665572 0.20755897 0.60565746 0.22934213 0.37438622
304 10 06464500 "                          KEYA PAHA R AT WEWELA SD" 0.1248495 0.34321448 0.39764917 0.29301947 0.52515274 0.094113536 0.055067886 0.22281176 0.28783995 0.9448205 0.06379786 0.05937637 0.6129768 0.94158185 0.35663995 0.9831034 0.9683939 0.9906087 0.9319954 0.8994979 0.84687924 0.8791307 0.5521433 0.19714004 0.7068464 0.19121258 0.44344142
305 10 06468170 "                     JAMES RIVER NR GRACE CITY, ND" 0.61705893 0.037453476 0.12537007 0.2509731 0.099831276 0.015513264 0.023316942 0.21085812 0.32448345 0.98753834 0.0075806053 0.04247293 0.6554697 0.987241 0.5837936 0.99567777 0.9947531 0.99713886 0.9769445 0.9829045 0.94935566 0.9478816 0.7850034 0.17526409 0.5317367 0.14162467 0.34213978
306 10 06470800 "                           BEAR CREEK NR OAKES, ND" 0.8082174 0.035243012 0.059682313 0.13950808 0.060112692 0.0125198765 0.012872731 0.21446219 0.13033311 0.9921691 0.007579684 0.035601515 0.41479027 0.9919648 0.6335896 0.9961371 0.9962035 0.99734724 0.99132943 0.99013686 0.9606796 0.93231523 0.9055329 0.07321921 0.30937073 0.19992897 0.09726841
307 10 06477500 "                 FIRESTEEL CR NEAR MOUNT VERNON SD" 0.32760662 0.14656453 0.28551644 0.3715462 0.32653683 0.084437646 0.058687866 0.3093929 0.24365778 0.95052874 0.028304834 0.06672865 0.3610178 0.92886853 0.52824056 0.9769381 0.9666889 0.9842874 0.9513391 0.9347007 0.86916494 0.8789933 0.6870078 0.19034123 0.57830316 0.25696403 0.37751457
308 10 06479438 "                     BIG SIOUX R NEAR WATERTOWN SD" 0.67600435 0.06324524 0.13062687 0.42882305 0.12316823 0.03605245 0.03882863 0.3455638 0.13358524 0.98084337 0.01580674 0.05753484 0.44864962 0.972845 0.74286205 0.9908501 0.9866911 0.99271375 0.9698391 0.9718898 0.93843114 0.86260444 0.8044372 0.11289076 0.57472557 0.36442593 0.2598096
309 10 06601000 "                           OMAHA CR AT HOMER, NEBR" 0.090822704 0.7245113 0.34847683 0.13903558 0.25986475 0.21648057 0.11012594 0.3178109 0.5673754 0.60189617 0.4343159 0.36319086 0.573262 0.5341373 0.22071579 0.93024033 0.87339735 0.9000051 0.84190124 0.8470496 0.65773284 0.6745379 0.78775066 0.22595376 0.68992734 0.3962456 0.19877595
310 10 06614800 "             MICHIGAN RIVER NEAR CAMERON PASS, CO." 0.28065833 0.43677726 0.013914235 0.0102021955 0.019962246 0.07953033 0.0102396 0.6175116 0.07091086 0.990104 0.9886208 0.39231026 0.8663288 0.98696065 0.8260932 0.9600721 0.9909887 0.9978643 0.98725593 0.9762062 0.6737514 0.043570764 0.99258834 0.011466256 0.076195925 0.76042026 0.0072661852
311 10 06622700 "               NORTH BRUSH CREEK NEAR SARATOGA, WY" 0.46474117 0.29933953 0.025542269 0.017490495 0.038242377 0.119317986 0.009657885 0.4925998 0.06874578 0.992451 0.87917364 0.29707146 0.82967514 0.9879408 0.83351445 0.94285315 0.9931886 0.99337935 0.9764727 0.9700252 0.6947872 0.055143137 0.99024665 0.036364164 0.15404482 0.6743184 0.017171018
312 10 06623800 "ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY" 0.29981574 0.44501838 0.037405625 0.026223235 0.050246578 0.141431 0.018285705 0.47757268 0.06445685 0.98818505 0.9405973 0.2594857 0.8083962 0.9819826 0.7502979 0.9278704 0.9908126 0.9936094 0.9695277 0.9522438 0.5958136 0.063590966 0.9847029 0.025256272 0.16755806 0.5177815 0.01977828
313 10 06632400 " ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY" 0.42717758 0.33372778 0.019301414 0.0155518 0.033859212 0.09676612 0.00594408 0.5858799 0.05057021 0.99549896 0.9063425 0.32884252 0.88290745 0.98907566 0.87551 0.9644844 0.99569523 0.99662316 0.985296 0.9777489 0.72340375 0.055548515 0.9938247 0.031474553 0.14522332 0.73248637 0.016161159
314 10 06746095 "  JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO." 0.30063286 0.27558687 0.0015118906 0.0022566789 0.003644193 0.028798701 0.001234528 0.7190819 0.04884677 0.9984861 0.99883837 0.411734 0.91001236 0.99891055 0.9477123 0.9877032 0.9969879 0.999889 0.9971342 0.99634343 0.72627985 0.016903166 0.9990262 0.003112297 0.020711968 0.9511959 0.0006707787
315 10 06784000 "                SOUTH LOUP R AT ST. MICHAEL, NEBR." 0.12595114 0.54230565 0.44961512 0.34500855 0.5657054 0.17440899 0.13304025 0.17964923 0.32535896 0.8818293 0.12437342 0.070379905 0.51641273 0.8726317 0.34200096 0.9633304 0.9349465 0.9688551 0.88892365 0.8034757 0.70590645 0.78361464 0.5161899 0.21649939 0.6471472 0.2411701 0.46132386
316 10 06803510 "             LITTLE SALT CREEK NEAR LINCOLN, NEBR." 0.061130665 0.6767062 0.3232988 0.31173846 0.22543156 0.24967843 0.10940147 0.4469518 0.50693256 0.8472217 0.06387693 0.15145515 0.17011832 0.3562431 0.29291713 0.96076363 0.88799244 0.9651158 0.8719007 0.87648314 0.8192304 0.8627248 0.813365 0.117718495 0.640089 0.8429678 0.1308564
317 10 06803530 "                    ROCK CREEK NEAR CERESCO, NEBR." 0.054352902 0.660096 0.23369944 0.20215482 0.1531353 0.21562399 0.07222038 0.4759361 0.43288767 0.8901759 0.051529426 0.15705456 0.17612056 0.3170935 0.3126081 0.9675866 0.9203432 0.97942483 0.921667 0.909603 0.86570084 0.8658419 0.88784236 0.079486355 0.65228385 0.90606725 0.09568624
318 10 06814000 "                            TURKEY C NR SENECA, KS" 0.13500689 0.29316953 0.16947345 0.38946372 0.18625014 0.13573281 0.07213543 0.5671647 0.3704959 0.9102609 0.016625578 0.15992118 0.07508161 0.82320136 0.52739185 0.9719471 0.90209174 0.9636363 0.93668103 0.94703716 0.91340464 0.70031273 0.80635923 0.23112121 0.5530843 0.93398833 0.05837275
319 10 06847900 "          PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS" 0.09055225 0.58391124 0.40404767 0.27979767 0.6157468 0.082247496 0.043051314 0.21224925 0.31874943 0.96641 0.08476897 0.0640884 0.701073 0.9254763 0.37139148 0.98922276 0.9707153 0.9955786 0.9335069 0.9056851 0.79153043 0.90189517 0.6532645 0.2232098 0.7460359 0.2985633 0.606563
320 10 06853800 "                      WHITE ROCK C NR BURR OAK, KS" 0.1500953 0.5974933 0.32685003 0.3747885 0.35207915 0.2410279 0.17659411 0.18238778 0.37857592 0.8397352 0.07006611 0.11746413 0.23137112 0.5724581 0.30487815 0.92891556 0.878984 0.9195712 0.89029396 0.7932979 0.6612128 0.7897328 0.72328216 0.15596214 0.43299663 0.41366047 0.27289256
321 10 06876700 "                                 SALT C NR ADA, KS" 0.35101056 0.18092273 0.28358743 0.71805066 0.3048894 0.17758381 0.31464294 0.19948603 0.43263486 0.8900557 0.058724746 0.0745205 0.17344874 0.8358004 0.41202584 0.9353853 0.9014095 0.874257 0.8787288 0.823636 0.62946045 0.78955245 0.67669594 0.2364656 0.28553826 0.21685027 0.19612534
322 10 06878000 "                          CHAPMAN C NR CHAPMAN, KS" 0.11544678 0.4246674 0.39976257 0.73349154 0.4611435 0.3095892 0.4598734 0.23500545 0.5009404 0.72993386 0.048383143 0.13956049 0.17350785 0.57604975 0.30247897 0.8964366 0.7592574 0.80502397 0.8203288 0.7189819 0.6254904 0.86498845 0.49387157 0.25455955 0.47545594 0.67640686 0.27099052
323 10 06879650 "                          KINGS C NR MANHATTAN, KS" 0.29755014 0.13270496 0.18485408 0.3225728 0.16959722 0.09261352 0.06826885 0.54469025 0.6031916 0.92824876 0.17394878 0.16957614 0.18120131 0.95860195 0.5794239 0.9560537 0.91562617 0.944404 0.91232306 0.9363894 0.87794775 0.7223339 0.82194847 0.4149342 0.5441536 0.60086405 0.09310834
324 10 06885500 "               BLACK VERMILLION R NR FRANKFORT, KS" 0.10004584 0.33640173 0.23331164 0.6240625 0.29957405 0.19484042 0.2536728 0.35011533 0.4898733 0.84148175 0.033236627 0.17441413 0.11825902 0.71179235 0.38368687 0.9439928 0.833225 0.9160195 0.89254934 0.8599553 0.8328513 0.7646781 0.673853 0.2725962 0.5843875 0.8763316 0.110502034
325 10 06888500 "                              MILL C NR PAXICO, KS" 0.18152979 0.26557708 0.14804536 0.21105817 0.14169696 0.10545148 0.08175707 0.64528656 0.64111197 0.87564313 0.037821945 0.24912205 0.091381036 0.91162485 0.5455383 0.96095824 0.84201366 0.93586487 0.920322 0.94083375 0.9077524 0.6588701 0.8443447 0.33977476 0.68914735 0.9278461 0.059408955
326 10 06889200 "                            SOLDIER C NR DELIA, KS" 0.053099286 0.27804708 0.18721655 0.30848667 0.22197849 0.23174302 0.08938037 0.6963633 0.38392404 0.8900381 0.018736495 0.22683638 0.05227478 0.692533 0.67391104 0.96538824 0.8853067 0.97583777 0.8927909 0.93045384 0.85177475 0.79411376 0.7845482 0.13779792 0.57434493 0.941674 0.07341545
327 10 06889500 "                           SOLDIER C NR TOPEKA, KS" 0.081452586 0.2922052 0.21644536 0.45502263 0.27235624 0.24894406 0.15158011 0.6169492 0.39996815 0.86655 0.018255804 0.2409093 0.051498648 0.6349716 0.60388887 0.94555485 0.85325134 0.9578945 0.8877266 0.899406 0.8387733 0.8036773 0.7245779 0.14590846 0.55027795 0.93724823 0.11487419
328 10 06892000 "                      STRANGER C NR TONGANOXIE, KS" 0.19300601 0.29424378 0.6121663 0.90356016 0.7397663 0.3741983 0.75833917 0.4183506 0.58337736 0.74836344 0.017001487 0.11913323 0.057208017 0.5906604 0.4583264 0.8729627 0.69401544 0.77383465 0.6899685 0.50503886 0.6409914 0.86784273 0.28402978 0.20578441 0.4012745 0.84702563 0.5583342
329 10 06903400 "                  Chariton River near Chariton, IA" 0.13455735 0.20673153 0.47540486 0.8777957 0.5249826 0.15821832 0.21798892 0.6163269 0.36819193 0.9253935 0.0019787909 0.10473688 0.031103138 0.82720697 0.53464425 0.97949356 0.8729925 0.9683546 0.8844105 0.9117596 0.9099437 0.93199706 0.5254944 0.11685949 0.5803743 0.8775917 0.4576068
330 10 06910800 "                MARAIS DES CYGNES R NR READING, KS" 0.14025395 0.35581443 0.1670117 0.14306737 0.15903038 0.079077244 0.04699298 0.7702539 0.59215915 0.9359076 0.017436896 0.2220841 0.07251523 0.9351798 0.6560653 0.97603387 0.83955705 0.97432286 0.9284325 0.9609055 0.9094652 0.8362231 0.8506368 0.3219922 0.6434315 0.93390465 0.07197843
331 10 06911900 "                       DRAGOON C NR BURLINGAME, KS" 0.10303946 0.3490462 0.17136428 0.13844772 0.16266294 0.05808404 0.033721395 0.8185357 0.5291239 0.9608167 0.011788109 0.21277967 0.05247867 0.9573764 0.72456545 0.9834879 0.8903656 0.985225 0.9414379 0.97687554 0.92263466 0.86377645 0.8579735 0.4333082 0.65158683 0.9430198 0.057922617
332 10 06917000 "                           L OSAGE R AT FULTON, KS" 0.10060742 0.46678945 0.25479427 0.7209673 0.4189241 0.15307976 0.29706132 0.5778675 0.65190154 0.83739835 0.010615152 0.17405932 0.0618347 0.90132195 0.35669556 0.94808334 0.7726491 0.84967977 0.87510586 0.9109042 0.84150124 0.83095956 0.5738865 0.22189614 0.5516832 0.95487607 0.12291999
333 10 06918460 "               Turnback Creek above Greenfield, MO" 0.32063156 0.17838927 0.13549352 0.3286737 0.1739779 0.10609648 0.15403897 0.22114998 0.66670287 0.9001328 0.046478197 0.097296506 0.18820299 0.9372317 0.30506966 0.93513167 0.8776405 0.8336538 0.8770987 0.85773915 0.81785786 0.5543428 0.8160699 0.19356342 0.44640753 0.7741789 0.15014516
334 10 06919500 "                Cedar Creek near Pleasant View, MO" 0.23698272 0.3302394 0.43612885 0.8455917 0.6083501 0.15990824 0.40895817 0.3190045 0.6431043 0.80127275 0.013062164 0.10880261 0.08280142 0.90354294 0.29269576 0.92708486 0.69296914 0.68683225 0.81487113 0.79809684 0.7712783 0.7979616 0.40262958 0.28636345 0.5245375 0.82298875 0.32917428
335 10 06921070 "                Pomme de Terre River near Polk, MO" 0.13076687 0.32097247 0.16061236 0.33081028 0.16569638 0.074372776 0.09739857 0.5618843 0.5208434 0.936454 0.013171801 0.14815207 0.107705384 0.95816684 0.56189144 0.9696288 0.84005284 0.94191676 0.92538583 0.9355315 0.86778843 0.67297566 0.86056495 0.28767785 0.72157496 0.93891066 0.123000294
336 10 06921200 "                       Lindley Creek near Polk, MO" 0.0716587 0.37740588 0.115837105 0.21554416 0.119617335 0.026185222 0.044125766 0.70254666 0.5865131 0.95966244 0.005272896 0.15135702 0.053341847 0.9882498 0.5851883 0.98805875 0.89874893 0.9742406 0.96264654 0.9766816 0.9278812 0.6917527 0.9142315 0.3290591 0.7594655 0.9698085 0.044861827
337 07 07014500 "                   Meramec River near Sullivan, MO" 0.21985957 0.5047587 0.61805516 0.6428982 0.64442897 0.43973094 0.51079744 0.25824556 0.6143941 0.62798446 0.15135396 0.23675579 0.39092165 0.6295665 0.34742385 0.7152075 0.6726233 0.63580996 0.5376171 0.46704945 0.46643332 0.6847502 0.39705476 0.45180923 0.51982975 0.37821096 0.61894614
338 11 07056000 "                    Buffalo River near St. Joe, AR" 0.20835058 0.35288247 0.59338987 0.46566942 0.34879294 0.23234664 0.17321289 0.30225942 0.70685196 0.8157581 0.051742617 0.14478476 0.17412788 0.9095813 0.27185592 0.8789228 0.67370313 0.8817416 0.72502244 0.7595707 0.60165834 0.81361914 0.6704877 0.3335679 0.6220016 0.75188637 0.6909916
339 11 07057500 "                North Fork River near Tecumseh, MO" 0.1273353 0.6244703 0.68152535 0.7054576 0.68852437 0.5899597 0.5376109 0.15892741 0.66609716 0.43315285 0.4269354 0.3755203 0.35672215 0.62956345 0.15256739 0.66817325 0.6376878 0.64748114 0.3797771 0.39636096 0.3156705 0.65486985 0.3230951 0.38411298 0.40011454 0.25593856 0.6005939
340 11 07060710 "           North Sylamore Creek near Fifty Six, AR" 0.08947136 0.6081344 0.5798382 0.17778654 0.27675983 0.12151483 0.050794035 0.3571865 0.7911439 0.82052946 0.022595767 0.2366157 0.29502797 0.907256 0.16633736 0.9665109 0.72837305 0.98178905 0.8452377 0.9159555 0.7595208 0.8494344 0.7757458 0.28914335 0.8478142 0.85832417 0.76718384
341 11 07066000 "                        Jacks Fork at Eminence, MO" 0.19097112 0.5443568 0.55480427 0.6243884 0.5304113 0.41641998 0.41065502 0.21489866 0.66792095 0.5813976 0.15831544 0.3980205 0.32305065 0.6816633 0.23549852 0.72470903 0.6678762 0.739973 0.49874628 0.5342472 0.44884685 0.6776236 0.46557006 0.48174685 0.4939588 0.4763669 0.58933866
342 11 07067000 "                    Current River at Van Buren, MO" 0.15964943 0.57686335 0.73141414 0.75169444 0.74236286 0.6188463 0.57883996 0.1857678 0.7150542 0.4287801 0.36301705 0.36122915 0.33645138 0.5328977 0.18948731 0.6299363 0.60895073 0.5913666 0.36189672 0.37452424 0.30735904 0.6952416 0.29366916 0.4363983 0.41191643 0.26382074 0.68253875
343 11 07068000 "                     Current River at Doniphan, MO" 0.13489486 0.5727354 0.76743966 0.7768066 0.7918298 0.67238927 0.6049707 0.17916101 0.6664959 0.36617175 0.42378503 0.3550965 0.32588342 0.55243325 0.15840301 0.6353617 0.6212139 0.6025487 0.33524355 0.3432143 0.2895602 0.6574605 0.26412416 0.3551318 0.35191134 0.19723736 0.65406424
344 11 07071500 "               Eleven Point River near Bardley, MO" 0.1346076 0.59618 0.7142646 0.6887564 0.6831518 0.53831834 0.49177504 0.17181864 0.6866946 0.4292635 0.39874956 0.36592412 0.46210966 0.6434908 0.14101174 0.7525954 0.6515208 0.71595085 0.41807458 0.4118922 0.4348804 0.65765536 0.31271738 0.41655803 0.513978 0.28799528 0.63582784
345 11 07083000 "                    HALFMOON CREEK NEAR MALTA, CO." 0.15593426 0.45833808 0.035394575 0.017716132 0.028944561 0.09455851 0.01289239 0.63106877 0.060704246 0.98509884 0.96086377 0.37073776 0.78331566 0.9758281 0.7234869 0.9362431 0.9911658 0.9955799 0.98212767 0.9622062 0.6658735 0.06232734 0.9902872 0.024492308 0.23975071 0.41363293 0.0137187
346 11 07142300 "                   RATTLESNAKE C NR MACKSVILLE, KS" 0.11161965 0.4772967 0.3923958 0.36373147 0.61193115 0.11281389 0.06391804 0.18238503 0.2935924 0.95227015 0.08323598 0.058474816 0.60080796 0.9216847 0.36500663 0.98302025 0.963424 0.9921193 0.9228283 0.88653284 0.76966625 0.88919634 0.5824545 0.18218565 0.66356426 0.22876716 0.5738448
347 11 07145700 "                         SLATE C AT WELLINGTON, KS" 0.09886248 0.373751 0.36240768 0.8080778 0.4584205 0.39757726 0.4237576 0.497069 0.5015853 0.59534514 0.022633335 0.2615133 0.10684594 0.41793633 0.3708054 0.86273384 0.6742547 0.86965054 0.7388839 0.72048926 0.5877205 0.8533507 0.31074095 0.25631994 0.47716352 0.91243666 0.19884789
348 11 07148400 "              Salt Fork Arkansas River nr Alva, OK" 0.24562292 0.47111607 0.28977215 0.33345297 0.33549023 0.20905767 0.1673964 0.23177445 0.24785343 0.8554346 0.16655122 0.097325005 0.34507537 0.84892964 0.40371394 0.9377889 0.92477477 0.9184936 0.905957 0.83576006 0.6278496 0.6132734 0.6779568 0.19556388 0.32502005 0.20859142 0.18926539
349 11 07149000 "                     MEDICINE LODGE R NR KIOWA, KS" 0.2048924 0.4129379 0.31218737 0.3782507 0.32887685 0.21886224 0.2150514 0.2148794 0.27919534 0.80454534 0.1267992 0.096227966 0.33748847 0.8448659 0.3746932 0.9420443 0.91458714 0.9074859 0.89478254 0.815102 0.63339216 0.5958404 0.6267408 0.20010732 0.34830326 0.19046766 0.18706723
350 11 07151500 "                         CHIKASKIA R NR CORBIN, KS" 0.12073222 0.48066798 0.3570301 0.6048359 0.40137547 0.31493288 0.323533 0.3025491 0.45696127 0.6265605 0.05001783 0.18528256 0.2449723 0.5959982 0.33321407 0.9018554 0.7590536 0.79886055 0.8069383 0.78001195 0.6048334 0.73871744 0.48150048 0.29283702 0.52879465 0.71380913 0.1917355
351 11 07167500 "                             OTTER C AT CLIMAX, KS" 0.059988037 0.3955771 0.26932293 0.13699365 0.15020126 0.118365146 0.06502331 0.7353839 0.7671583 0.923472 0.031380285 0.29008612 0.059272222 0.9663199 0.6501038 0.9356036 0.8764423 0.9543605 0.88822085 0.9547554 0.7219497 0.6458039 0.8158117 0.63863087 0.5320395 0.93723947 0.076480925
352 11 07180500 "                        CEDAR C NR CEDAR POINT, KS" 0.11113125 0.38294378 0.24574132 0.62755847 0.31771085 0.28687677 0.31007892 0.49119118 0.59913623 0.73458016 0.026545295 0.24231906 0.066939145 0.7252447 0.44022164 0.9207409 0.7667118 0.87074715 0.8366541 0.8588409 0.748784 0.7377411 0.5546731 0.26123825 0.553914 0.92379 0.119443394
353 11 07184000 "                         LIGHTNING C NR MCCUNE, KS" 0.05419372 0.472457 0.14593263 0.8212257 0.3750984 0.0916576 0.24679229 0.54611796 0.594101 0.8455751 0.0019291663 0.09487464 0.011054036 0.94589174 0.3115083 0.98415405 0.77566403 0.90522534 0.94395137 0.94672924 0.9108596 0.876553 0.58031946 0.08005682 0.48086053 0.9932132 0.07861146
354 11 07195800 "                     Flint Creek at Springtown, AR" 0.18390164 0.49430302 0.6476495 0.6330075 0.5819571 0.45374918 0.46706507 0.18068756 0.7664759 0.5267349 0.1417453 0.25613284 0.40874803 0.6784637 0.18423663 0.82704353 0.6690395 0.71631795 0.51373816 0.54004174 0.44205976 0.7189392 0.4465387 0.4028205 0.59958714 0.5332361 0.52655286
355 11 07196900 "                     Baron Fork at Dutch Mills, AR" 0.14703177 0.18632248 0.1964019 0.2711855 0.09663016 0.048709877 0.037681587 0.62689984 0.8237194 0.95439947 0.007863237 0.16643916 0.070879295 0.98826873 0.18417872 0.99045134 0.90719026 0.98703814 0.95479846 0.9700762 0.92382854 0.8203646 0.95531154 0.15961832 0.79489547 0.9843837 0.07963269
